id	name	type	population
8600000US84128	84128 ZIP Code	zip_code	28475
8600000US10030	10030 ZIP Code	zip_code	28472
8600000US15650	15650 ZIP Code	zip_code	28469
8600000US06033	06033 ZIP Code	zip_code	28469
8600000US91604	91604 ZIP Code	zip_code	28468
8600000US27104	27104 ZIP Code	zip_code	28466
8600000US30720	30720 ZIP Code	zip_code	28466
8600000US32301	32301 ZIP Code	zip_code	28465
8600000US37921	37921 ZIP Code	zip_code	28464
1600000US2420875	"Crofton, MD"	place	28464
8600000US20740	20740 ZIP Code	zip_code	28459
1600000US2947180	"Mehlville, MO"	place	28454
8600000US41051	41051 ZIP Code	zip_code	28453
8600000US11803	11803 ZIP Code	zip_code	28448
8600000US21015	21015 ZIP Code	zip_code	28447
1600000US5486452	"Wheeling, WV"	place	28439
8600000US33823	33823 ZIP Code	zip_code	28428
8600000US18301	18301 ZIP Code	zip_code	28426
1600000US0603162	"Atwater, CA"	place	28423
8600000US98201	98201 ZIP Code	zip_code	28423
8600000US58501	58501 ZIP Code	zip_code	28410
310M200US33180	Middlesborough Micro Area (KY)	msa	28409
0500000US21013	"Bell County, KY"	county	28409
0500000US39001	"Adams County, OH"	county	28406
8600000US22601	22601 ZIP Code	zip_code	28401
8600000US61614	61614 ZIP Code	zip_code	28401
8600000US22802	22802 ZIP Code	zip_code	28401
8600000US15213	15213 ZIP Code	zip_code	28400
8600000US15227	15227 ZIP Code	zip_code	28399
8600000US55434	55434 ZIP Code	zip_code	28398
8600000US29609	29609 ZIP Code	zip_code	28386
8600000US07110	07110 ZIP Code	zip_code	28384
8600000US15146	15146 ZIP Code	zip_code	28380
8600000US52732	52732 ZIP Code	zip_code	28379
1600000US1742028	"Lansing, IL"	place	28378
0500000US72007	"Aguas Buenas Municipio, PR"	county	28378
8600000US08330	08330 ZIP Code	zip_code	28371
1600000US3604935	"Bay Shore, NY"	place	28365
8600000US33919	33919 ZIP Code	zip_code	28364
1600000US4250528	"Monroeville, PA"	place	28361
310M200US18860	Crescent City Micro Area (CA)	msa	28357
0500000US06015	"Del Norte County, CA"	county	28357
1600000US0675630	"Suisun City, CA"	place	28350
8600000US43512	43512 ZIP Code	zip_code	28349
310M200US35860	North Vernon Micro Area (IN)	msa	28324
0500000US18079	"Jennings County, IN"	county	28324
8600000US27607	27607 ZIP Code	zip_code	28324
8600000US16335	16335 ZIP Code	zip_code	28314
8600000US60646	60646 ZIP Code	zip_code	28314
8600000US11429	11429 ZIP Code	zip_code	28311
8600000US55404	55404 ZIP Code	zip_code	28309
0500000US08087	"Morgan County, CO"	county	28308
310M200US22820	Fort Morgan Micro Area (CO)	msa	28308
0500000US13123	"Gilmer County, GA"	county	28308
8600000US28451	28451 ZIP Code	zip_code	28304
8600000US27253	27253 ZIP Code	zip_code	28303
1600000US0561670	"Russellville, AR"	place	28297
8600000US89141	89141 ZIP Code	zip_code	28290
8600000US28150	28150 ZIP Code	zip_code	28289
8600000US22602	22602 ZIP Code	zip_code	28282
1600000US4842016	"Leander, TX"	place	28281
8600000US72015	72015 ZIP Code	zip_code	28277
8600000US40701	40701 ZIP Code	zip_code	28275
1600000US2413325	"Carney, MD"	place	28269
8600000US60426	60426 ZIP Code	zip_code	28260
8600000US85375	85375 ZIP Code	zip_code	28255
0500000US28123	"Scott County, MS"	county	28255
8600000US01757	01757 ZIP Code	zip_code	28252
1600000US1226300	"Golden Gate, FL"	place	28250
1600000US0420540	"Drexel Heights, AZ"	place	28250
8600000US42001	42001 ZIP Code	zip_code	28249
8600000US29405	29405 ZIP Code	zip_code	28248
8600000US15212	15212 ZIP Code	zip_code	28243
8600000US73533	73533 ZIP Code	zip_code	28243
8600000US77345	77345 ZIP Code	zip_code	28239
1600000US1664810	"Post Falls, ID"	place	28236
8600000US97355	97355 ZIP Code	zip_code	28234
8600000US43209	43209 ZIP Code	zip_code	28232
8600000US38053	38053 ZIP Code	zip_code	28228
8600000US38114	38114 ZIP Code	zip_code	28215
0500000US47115	"Marion County, TN"	county	28214
1600000US1551050	"Mililani Town, HI"	place	28214
1600000US5184368	"West Falls Church, VA"	place	28209
8600000US06851	06851 ZIP Code	zip_code	28204
8600000US90041	90041 ZIP Code	zip_code	28203
8600000US49464	49464 ZIP Code	zip_code	28202
1600000US3971682	"Shaker Heights, OH"	place	28200
1600000US2156136	"Nicholasville, KY"	place	28194
8600000US70461	70461 ZIP Code	zip_code	28194
8600000US89503	89503 ZIP Code	zip_code	28191
8600000US94043	94043 ZIP Code	zip_code	28189
8600000US70663	70663 ZIP Code	zip_code	28184
8600000US77038	77038 ZIP Code	zip_code	28182
8600000US96753	96753 ZIP Code	zip_code	28182
8600000US60527	60527 ZIP Code	zip_code	28181
8600000US53223	53223 ZIP Code	zip_code	28177
0500000US42131	"Wyoming County, PA"	county	28177
8600000US80129	80129 ZIP Code	zip_code	28175
8600000US60655	60655 ZIP Code	zip_code	28173
8600000US33407	33407 ZIP Code	zip_code	28165
0500000US39069	"Henry County, OH"	county	28164
8600000US75038	75038 ZIP Code	zip_code	28161
8600000US90028	90028 ZIP Code	zip_code	28151
8600000US77039	77039 ZIP Code	zip_code	28151
8600000US06114	06114 ZIP Code	zip_code	28151
8600000US28328	28328 ZIP Code	zip_code	28150
8600000US66213	66213 ZIP Code	zip_code	28142
8600000US43219	43219 ZIP Code	zip_code	28137
8600000US44135	44135 ZIP Code	zip_code	28131
8600000US78332	78332 ZIP Code	zip_code	28128
8600000US98367	98367 ZIP Code	zip_code	28126
8600000US47933	47933 ZIP Code	zip_code	28124
0500000US28163	"Yazoo County, MS"	county	28122
8600000US44685	44685 ZIP Code	zip_code	28116
8600000US23116	23116 ZIP Code	zip_code	28115
8600000US15010	15010 ZIP Code	zip_code	28115
8600000US85257	85257 ZIP Code	zip_code	28114
1600000US1766040	"Round Lake Beach, IL"	place	28114
8600000US45459	45459 ZIP Code	zip_code	28111
8600000US53703	53703 ZIP Code	zip_code	28111
0500000US51145	"Powhatan County, VA"	county	28108
1600000US0437620	"Kingman, AZ"	place	28106
8600000US90304	90304 ZIP Code	zip_code	28101
8600000US70503	70503 ZIP Code	zip_code	28097
8600000US28217	28217 ZIP Code	zip_code	28097
8600000US60452	60452 ZIP Code	zip_code	28096
8600000US11414	11414 ZIP Code	zip_code	28094
0500000US40039	"Custer County, OK"	county	28092
310M200US48220	Weatherford Micro Area (OK)	msa	28092
0500000US08117	"Summit County, CO"	county	28091
310M200US14720	Breckenridge Micro Area (CO)	msa	28091
8600000US77706	77706 ZIP Code	zip_code	28088
8600000US96080	96080 ZIP Code	zip_code	28084
8600000US89012	89012 ZIP Code	zip_code	28082
1600000US3741960	"Matthews, NC"	place	28079
8600000US98684	98684 ZIP Code	zip_code	28078
8600000US55422	55422 ZIP Code	zip_code	28074
8600000US79072	79072 ZIP Code	zip_code	28073
8600000US39466	39466 ZIP Code	zip_code	28072
8600000US50014	50014 ZIP Code	zip_code	28064
0500000US18175	"Washington County, IN"	county	28064
8600000US18360	18360 ZIP Code	zip_code	28061
8600000US60515	60515 ZIP Code	zip_code	28054
0500000US06021	"Glenn County, CA"	county	28054
8600000US95603	95603 ZIP Code	zip_code	28054
1600000US1754638	"Oak Forest, IL"	place	28053
8600000US64093	64093 ZIP Code	zip_code	28045
0500000US13195	"Madison County, GA"	county	28044
8600000US92612	92612 ZIP Code	zip_code	28040
8600000US29440	29440 ZIP Code	zip_code	28033
8600000US27302	27302 ZIP Code	zip_code	28030
8600000US95370	95370 ZIP Code	zip_code	28021
8600000US32570	32570 ZIP Code	zip_code	28021
8600000US70806	70806 ZIP Code	zip_code	28020
8600000US11530	11530 ZIP Code	zip_code	28019
8600000US49519	49519 ZIP Code	zip_code	28019
0500000US48363	"Palo Pinto County, TX"	county	28017
310M200US33420	Mineral Wells Micro Area (TX)	msa	28017
0500000US54057	"Mineral County, WV"	county	28015
8600000US45239	45239 ZIP Code	zip_code	28010
8600000US17268	17268 ZIP Code	zip_code	28007
8600000US60516	60516 ZIP Code	zip_code	28005
8600000US52806	52806 ZIP Code	zip_code	27998
8600000US67217	67217 ZIP Code	zip_code	27996
8600000US68506	68506 ZIP Code	zip_code	27995
1600000US0660704	"Ridgecrest, CA"	place	27993
8600000US67207	67207 ZIP Code	zip_code	27993
8600000US97502	97502 ZIP Code	zip_code	27993
8600000US31021	31021 ZIP Code	zip_code	27992
8600000US33168	33168 ZIP Code	zip_code	27990
8600000US77833	77833 ZIP Code	zip_code	27984
8600000US02126	02126 ZIP Code	zip_code	27984
8600000US98272	98272 ZIP Code	zip_code	27983
1600000US2601380	"Allen Park, MI"	place	27982
0500000US12007	"Bradford County, FL"	county	27981
8600000US48213	48213 ZIP Code	zip_code	27981
0500000US51053	"Dinwiddie County, VA"	county	27977
8600000US78006	78006 ZIP Code	zip_code	27971
8600000US94133	94133 ZIP Code	zip_code	27970
8600000US30534	30534 ZIP Code	zip_code	27968
1600000US4843012	"Little Elm, TX"	place	27966
1600000US3647042	"Middletown, NY"	place	27953
8600000US55105	55105 ZIP Code	zip_code	27952
8600000US80817	80817 ZIP Code	zip_code	27947
8600000US92604	92604 ZIP Code	zip_code	27942
1600000US0648872	"Monterey, CA"	place	27939
0500000US47077	"Henderson County, TN"	county	27934
8600000US48101	48101 ZIP Code	zip_code	27933
0500000US49039	"Sanpete County, UT"	county	27930
1600000US4940360	"Kaysville, UT"	place	27928
8600000US19454	19454 ZIP Code	zip_code	27927
1600000US1950160	"Mason City, IA"	place	27921
0500000US05123	"St. Francis County, AR"	county	27914
310M200US22620	Forrest City Micro Area (AR)	msa	27914
8600000US98027	98027 ZIP Code	zip_code	27909
8600000US05401	05401 ZIP Code	zip_code	27908
1600000US1816138	"Crown Point, IN"	place	27904
8600000US75110	75110 ZIP Code	zip_code	27901
8600000US43119	43119 ZIP Code	zip_code	27892
1600000US4549075	"Myrtle Beach, SC"	place	27884
8600000US84044	84044 ZIP Code	zip_code	27877
0500000US38059	"Morton County, ND"	county	27874
8600000US02118	02118 ZIP Code	zip_code	27873
8600000US94107	94107 ZIP Code	zip_code	27856
8600000US98498	98498 ZIP Code	zip_code	27848
8600000US61109	61109 ZIP Code	zip_code	27845
8600000US59718	59718 ZIP Code	zip_code	27839
8600000US99352	99352 ZIP Code	zip_code	27833
8600000US55068	55068 ZIP Code	zip_code	27832
0500000US55029	"Door County, WI"	county	27826
8600000US06405	06405 ZIP Code	zip_code	27825
8600000US79601	79601 ZIP Code	zip_code	27825
8600000US68601	68601 ZIP Code	zip_code	27824
8600000US97306	97306 ZIP Code	zip_code	27820
8600000US38024	38024 ZIP Code	zip_code	27815
8600000US20814	20814 ZIP Code	zip_code	27804
8600000US55429	55429 ZIP Code	zip_code	27803
0500000US47097	"Lauderdale County, TN"	county	27794
8600000US85050	85050 ZIP Code	zip_code	27793
8600000US34990	34990 ZIP Code	zip_code	27793
8600000US78239	78239 ZIP Code	zip_code	27787
8600000US32507	32507 ZIP Code	zip_code	27787
8600000US92081	92081 ZIP Code	zip_code	27785
8600000US94549	94549 ZIP Code	zip_code	27784
8600000US54304	54304 ZIP Code	zip_code	27784
8600000US73703	73703 ZIP Code	zip_code	27783
310M200US25200	Hailey Micro Area (ID)	msa	27782
8600000US37055	37055 ZIP Code	zip_code	27780
8600000US30310	30310 ZIP Code	zip_code	27775
1600000US4947290	"Magna, UT"	place	27773
8600000US20715	20715 ZIP Code	zip_code	27772
8600000US53403	53403 ZIP Code	zip_code	27770
8600000US46176	46176 ZIP Code	zip_code	27766
8600000US76018	76018 ZIP Code	zip_code	27765
0500000US27079	"Le Sueur County, MN"	county	27758
8600000US55448	55448 ZIP Code	zip_code	27758
8600000US40503	40503 ZIP Code	zip_code	27755
1600000US3680302	"West Islip, NY"	place	27752
8600000US98375	98375 ZIP Code	zip_code	27748
8600000US19050	19050 ZIP Code	zip_code	27743
8600000US91316	91316 ZIP Code	zip_code	27736
8600000US18901	18901 ZIP Code	zip_code	27725
8600000US12302	12302 ZIP Code	zip_code	27723
8600000US77086	77086 ZIP Code	zip_code	27720
8600000US55118	55118 ZIP Code	zip_code	27718
8600000US48867	48867 ZIP Code	zip_code	27713
8600000US13905	13905 ZIP Code	zip_code	27708
8600000US48042	48042 ZIP Code	zip_code	27708
0500000US37123	"Montgomery County, NC"	county	27707
0500000US18179	"Wells County, IN"	county	27707
8600000US55014	55014 ZIP Code	zip_code	27703
8600000US55414	55414 ZIP Code	zip_code	27702
8600000US07065	07065 ZIP Code	zip_code	27701
8600000US78102	78102 ZIP Code	zip_code	27701
1600000US3461530	"Rahway, NJ"	place	27701
8600000US11741	11741 ZIP Code	zip_code	27688
8600000US95219	95219 ZIP Code	zip_code	27686
8600000US30297	30297 ZIP Code	zip_code	27678
310M200US12460	Bainbridge Micro Area (GA)	msa	27676
0500000US13087	"Decatur County, GA"	county	27676
8600000US76140	76140 ZIP Code	zip_code	27671
8600000US84094	84094 ZIP Code	zip_code	27670
1600000US7215193	"Cataño, PR"	place	27669
0500000US72033	"Cataño Municipio, PR"	county	27669
8600000US06320	06320 ZIP Code	zip_code	27663
8600000US63109	63109 ZIP Code	zip_code	27658
8600000US62221	62221 ZIP Code	zip_code	27656
1600000US1949755	"Marshalltown, IA"	place	27656
1600000US4746380	"Maryville, TN"	place	27653
8600000US90713	90713 ZIP Code	zip_code	27653
8600000US47421	47421 ZIP Code	zip_code	27649
8600000US18201	18201 ZIP Code	zip_code	27647
8600000US55411	55411 ZIP Code	zip_code	27640
1600000US2018250	"Dodge City, KS"	place	27639
1600000US3632402	"Harrison, NY"	place	27636
1600000US1701114	"Alton, IL"	place	27635
8600000US16509	16509 ZIP Code	zip_code	27634
8600000US71457	71457 ZIP Code	zip_code	27634
8600000US02132	02132 ZIP Code	zip_code	27628
8600000US98271	98271 ZIP Code	zip_code	27625
8600000US97062	97062 ZIP Code	zip_code	27625
8600000US37923	37923 ZIP Code	zip_code	27624
8600000US33626	33626 ZIP Code	zip_code	27623
310M200US12820	Bastrop Micro Area (LA)	msa	27603
0500000US22067	"Morehouse Parish, LA"	county	27603
0500000US20009	"Barton County, KS"	county	27602
310M200US24460	Great Bend Micro Area (KS)	msa	27602
1600000US0425030	"Fortuna Foothills, AZ"	place	27597
8600000US20008	20008 ZIP Code	zip_code	27590
1600000US0952280	"New London, CT"	place	27588
1600000US2771032	"Winona, MN"	place	27585
8600000US11542	11542 ZIP Code	zip_code	27585
8600000US68123	68123 ZIP Code	zip_code	27583
1600000US7285326	"Vega Baja, PR"	place	27576
1600000US2262385	"Prairieville, LA"	place	27575
8600000US15210	15210 ZIP Code	zip_code	27573
1600000US3603078	"Auburn, NY"	place	27571
1600000US2747680	"Oakdale, MN"	place	27568
8600000US11729	11729 ZIP Code	zip_code	27562
1600000US0646492	"Maywood, CA"	place	27554
8600000US22150	22150 ZIP Code	zip_code	27551
1600000US2758738	"Savage, MN"	place	27549
8600000US66044	66044 ZIP Code	zip_code	27547
8600000US98021	98021 ZIP Code	zip_code	27547
8600000US33028	33028 ZIP Code	zip_code	27547
8600000US43605	43605 ZIP Code	zip_code	27546
8600000US98037	98037 ZIP Code	zip_code	27546
1600000US2939044	"Kirkwood, MO"	place	27541
8600000US77033	77033 ZIP Code	zip_code	27539
8600000US83705	83705 ZIP Code	zip_code	27539
8600000US45056	45056 ZIP Code	zip_code	27537
8600000US11701	11701 ZIP Code	zip_code	27536
8600000US45750	45750 ZIP Code	zip_code	27535
0500000US05015	"Carroll County, AR"	county	27531
8600000US90270	90270 ZIP Code	zip_code	27527
8600000US76901	76901 ZIP Code	zip_code	27527
8600000US49418	49418 ZIP Code	zip_code	27524
8600000US02072	02072 ZIP Code	zip_code	27522
8600000US46236	46236 ZIP Code	zip_code	27509
8600000US78746	78746 ZIP Code	zip_code	27506
8600000US29577	29577 ZIP Code	zip_code	27503
8600000US48135	48135 ZIP Code	zip_code	27499
1600000US2631420	"Garden City, MI"	place	27499
1600000US1729756	"Glen Ellyn, IL"	place	27493
0500000US21043	"Carter County, KY"	county	27493
8600000US82601	82601 ZIP Code	zip_code	27486
8600000US49525	49525 ZIP Code	zip_code	27483
1600000US3619972	"Deer Park, NY"	place	27482
0500000US13225	"Peach County, GA"	county	27481
8600000US58078	58078 ZIP Code	zip_code	27479
1600000US4808236	"Big Spring, TX"	place	27470
8600000US33771	33771 ZIP Code	zip_code	27470
8600000US08520	08520 ZIP Code	zip_code	27468
8600000US60656	60656 ZIP Code	zip_code	27468
8600000US73012	73012 ZIP Code	zip_code	27462
8600000US90061	90061 ZIP Code	zip_code	27457
8600000US32327	32327 ZIP Code	zip_code	27457
8600000US32258	32258 ZIP Code	zip_code	27455
1600000US3678608	"Watertown, NY"	place	27453
1600000US2722814	"Fridley, MN"	place	27448
8600000US02907	02907 ZIP Code	zip_code	27448
8600000US92110	92110 ZIP Code	zip_code	27444
8600000US13210	13210 ZIP Code	zip_code	27440
0500000US28127	"Simpson County, MS"	county	27439
310M200US47980	Watertown Micro Area (SD)	msa	27439
0500000US46029	"Codington County, SD"	county	27439
8600000US15217	15217 ZIP Code	zip_code	27439
8600000US27870	27870 ZIP Code	zip_code	27436
8600000US32533	32533 ZIP Code	zip_code	27434
1600000US2946586	"Maryland Heights, MO"	place	27432
8600000US46750	46750 ZIP Code	zip_code	27432
8600000US02861	02861 ZIP Code	zip_code	27431
8600000US67037	67037 ZIP Code	zip_code	27430
8600000US85304	85304 ZIP Code	zip_code	27426
8600000US62901	62901 ZIP Code	zip_code	27417
8600000US73107	73107 ZIP Code	zip_code	27412
1600000US1738934	"Kankakee, IL"	place	27412
8600000US98382	98382 ZIP Code	zip_code	27411
0500000US40049	"Garvin County, OK"	county	27410
8600000US22408	22408 ZIP Code	zip_code	27405
0500000US13311	"White County, GA"	county	27400
8600000US68164	68164 ZIP Code	zip_code	27399
1600000US1216875	"DeLand, FL"	place	27399
8600000US07748	07748 ZIP Code	zip_code	27398
8600000US40258	40258 ZIP Code	zip_code	27394
8600000US27565	27565 ZIP Code	zip_code	27392
8600000US80919	80919 ZIP Code	zip_code	27391
8600000US36067	36067 ZIP Code	zip_code	27388
8600000US41018	41018 ZIP Code	zip_code	27386
8600000US08205	08205 ZIP Code	zip_code	27385
1600000US1324600	"Duluth, GA"	place	27384
8600000US20003	20003 ZIP Code	zip_code	27383
8600000US44515	44515 ZIP Code	zip_code	27381
1600000US0157048	"Opelika, AL"	place	27381
8600000US84078	84078 ZIP Code	zip_code	27369
8600000US80104	80104 ZIP Code	zip_code	27359
8600000US55378	55378 ZIP Code	zip_code	27357
8600000US43062	43062 ZIP Code	zip_code	27354
8600000US80302	80302 ZIP Code	zip_code	27352
8600000US63118	63118 ZIP Code	zip_code	27350
8600000US37659	37659 ZIP Code	zip_code	27349
8600000US78626	78626 ZIP Code	zip_code	27346
8600000US66441	66441 ZIP Code	zip_code	27346
8600000US30012	30012 ZIP Code	zip_code	27342
8600000US03062	03062 ZIP Code	zip_code	27338
0500000US28145	"Union County, MS"	county	27338
8600000US64012	64012 ZIP Code	zip_code	27338
310M200US48100	Wauchula Micro Area (FL)	msa	27336
1600000US0105980	"Bessemer, AL"	place	27336
0500000US12049	"Hardee County, FL"	county	27336
8600000US93960	93960 ZIP Code	zip_code	27334
8600000US70802	70802 ZIP Code	zip_code	27332
8600000US85331	85331 ZIP Code	zip_code	27327
8600000US48150	48150 ZIP Code	zip_code	27327
0500000US01005	"Barbour County, AL"	county	27321
8600000US06705	06705 ZIP Code	zip_code	27318
8600000US75232	75232 ZIP Code	zip_code	27317
1600000US3421480	"Englewood, NJ"	place	27308
8600000US91324	91324 ZIP Code	zip_code	27304
1600000US5362288	"SeaTac, WA"	place	27303
8600000US95969	95969 ZIP Code	zip_code	27298
310M200US24380	Grants Micro Area (NM)	msa	27296
0500000US35006	"Cibola County, NM"	county	27296
8600000US94510	94510 ZIP Code	zip_code	27294
8600000US89156	89156 ZIP Code	zip_code	27288
1600000US1780060	"West Chicago, IL"	place	27286
8600000US08055	08055 ZIP Code	zip_code	27280
8600000US01605	01605 ZIP Code	zip_code	27279
1600000US3642554	"Lindenhurst, NY"	place	27278
0500000US54053	"Mason County, WV"	county	27271
1600000US1782075	"Wilmette, IL"	place	27268
8600000US60091	60091 ZIP Code	zip_code	27268
8600000US39452	39452 ZIP Code	zip_code	27266
8600000US95618	95618 ZIP Code	zip_code	27262
1600000US4261536	"Plum, PA"	place	27257
1600000US2270805	"Slidell, LA"	place	27257
8600000US90291	90291 ZIP Code	zip_code	27253
8600000US27889	27889 ZIP Code	zip_code	27250
8600000US06854	06854 ZIP Code	zip_code	27246
0500000US37039	"Cherokee County, NC"	county	27243
